,index,ACCOUNT_NUMBER,LOCAL_FROM_DATETIME,LOCAL_TO_DATETIME,QUANTITY,Delivery Date,Settlement Point Price,Month,Hour,Holiday,Day,Weekend,Price_KWH,DATE,purchase_amt,discharge_amt,charge_amt,charge_stor,is_charging
144,289,account_b,2023-01-07 00:00:00,2023-01-07T00:59:59Z,196.995,01/07/2023,24.21,Jan,0,False,7,True,0.024210000000000002,2023-01-07,183.495,13.5,0.0,13.5,0.0
145,291,account_b,2023-01-07 01:00:00,2023-01-07T01:59:59Z,198.996,01/07/2023,20.88,Jan,1,False,7,True,0.02088,2023-01-07,198.996,0.0,0.0,0.0,0.0
146,293,account_b,2023-01-07 02:00:00,2023-01-07T02:59:59Z,193.545,01/07/2023,19.63,Jan,2,False,7,True,0.019629999999999998,2023-01-07,193.545,0.0,0.0,0.0,0.0
147,295,account_b,2023-01-07 03:00:00,2023-01-07T03:59:59Z,201.549,01/07/2023,19.05,Jan,3,False,7,True,0.01905,2023-01-07,205.049,0.0,3.5,0.0,1.0
148,297,account_b,2023-01-07 04:00:00,2023-01-07T04:59:59Z,212.382,01/07/2023,18.22,Jan,4,False,7,True,0.01822,2023-01-07,217.382,0.0,5.0,3.5,1.0
149,299,account_b,2023-01-07 05:00:00,2023-01-07T05:59:59Z,200.583,01/07/2023,18.42,Jan,5,False,7,True,0.018420000000000002,2023-01-07,205.583,0.0,5.0,8.5,1.0
150,301,account_b,2023-01-07 06:00:00,2023-01-07T06:59:59Z,221.697,01/07/2023,21.44,Jan,6,False,7,True,0.02144,2023-01-07,221.697,0.0,0.0,13.5,0.0
151,303,account_b,2023-01-07 07:00:00,2023-01-07T07:59:59Z,218.109,01/07/2023,25.14,Jan,7,False,7,True,0.02514,2023-01-07,204.609,13.5,0.0,13.5,0.0
152,305,account_b,2023-01-07 08:00:00,2023-01-07T08:59:59Z,172.707,01/07/2023,21.71,Jan,8,False,7,True,0.02171,2023-01-07,177.707,0.0,5.0,0.0,1.0
153,307,account_b,2023-01-07 09:00:00,2023-01-07T09:59:59Z,170.085,01/07/2023,20.09,Jan,9,False,7,True,0.02009,2023-01-07,175.085,0.0,5.0,5.0,1.0
154,309,account_b,2023-01-07 10:00:00,2023-01-07T10:59:59Z,173.052,01/07/2023,21.95,Jan,10,False,7,True,0.02195,2023-01-07,173.052,0.0,0.0,10.0,0.0
155,311,account_b,2023-01-07 11:00:00,2023-01-07T11:59:59Z,165.807,01/07/2023,23.55,Jan,11,False,7,True,0.02355,2023-01-07,165.807,0.0,0.0,10.0,0.0
156,313,account_b,2023-01-07 12:00:00,2023-01-07T12:59:59Z,160.563,01/07/2023,24.22,Jan,12,False,7,True,0.02422,2023-01-07,160.563,0.0,0.0,10.0,0.0
157,315,account_b,2023-01-07 13:00:00,2023-01-07T13:59:59Z,157.044,01/07/2023,24.78,Jan,13,False,7,True,0.02478,2023-01-07,155.544,1.5,0.0,10.0,0.0
158,317,account_b,2023-01-07 14:00:00,2023-01-07T14:59:59Z,161.736,01/07/2023,23.04,Jan,14,False,7,True,0.023039999999999998,2023-01-07,166.736,0.0,5.0,8.5,1.0
159,319,account_b,2023-01-07 15:00:00,2023-01-07T15:59:59Z,165.186,01/07/2023,24.78,Jan,15,False,7,True,0.02478,2023-01-07,165.186,0.0,0.0,13.5,0.0
160,321,account_b,2023-01-07 16:00:00,2023-01-07T16:59:59Z,180.09,01/07/2023,25.25,Jan,16,False,7,True,0.02525,2023-01-07,180.09,0.0,0.0,13.5,0.0
161,323,account_b,2023-01-07 17:00:00,2023-01-07T17:59:59Z,209.691,01/07/2023,54.17,Jan,17,False,7,True,0.05417,2023-01-07,196.191,13.5,0.0,13.5,0.0
162,325,account_b,2023-01-07 18:00:00,2023-01-07T18:59:59Z,203.205,01/07/2023,41.1,Jan,18,False,7,True,0.041100000000000005,2023-01-07,203.205,0.0,0.0,0.0,0.0
163,327,account_b,2023-01-07 19:00:00,2023-01-07T19:59:59Z,222.801,01/07/2023,31.88,Jan,19,False,7,True,0.03188,2023-01-07,222.801,0.0,0.0,0.0,0.0
164,329,account_b,2023-01-07 20:00:00,2023-01-07T20:59:59Z,224.25,01/07/2023,29.46,Jan,20,False,7,True,0.02946,2023-01-07,224.25,0.0,0.0,0.0,0.0
165,331,account_b,2023-01-07 21:00:00,2023-01-07T21:59:59Z,224.871,01/07/2023,28.36,Jan,21,False,7,True,0.02836,2023-01-07,228.371,0.0,3.5,0.0,1.0
166,333,account_b,2023-01-07 22:00:00,2023-01-07T22:59:59Z,238.878,01/07/2023,26.51,Jan,22,False,7,True,0.026510000000000002,2023-01-07,243.878,0.0,5.0,3.5,1.0
167,335,account_b,2023-01-07 23:00:00,2023-01-07T23:59:59Z,239.568,01/07/2023,25.59,Jan,23,False,7,True,0.025589999999999998,2023-01-07,244.568,0.0,5.0,8.5,1.0
168,337,account_b,2023-01-08 00:00:00,2023-01-08T00:59:59Z,236.532,01/08/2023,28.42,Jan,0,False,8,True,0.02842,2023-01-08,226.532,10.0,0.0,13.5,0.0
169,339,account_b,2023-01-08 01:00:00,2023-01-08T01:59:59Z,259.095,01/08/2023,25.59,Jan,1,False,8,True,0.025589999999999998,2023-01-08,259.095,0.0,0.0,3.5,0.0
170,341,account_b,2023-01-08 02:00:00,2023-01-08T02:59:59Z,251.988,01/08/2023,24.34,Jan,2,False,8,True,0.02434,2023-01-08,256.988,0.0,5.0,3.5,1.0
171,343,account_b,2023-01-08 03:00:00,2023-01-08T03:59:59Z,255.024,01/08/2023,24.71,Jan,3,False,8,True,0.02471,2023-01-08,260.024,0.0,5.0,8.5,1.0
172,345,account_b,2023-01-08 04:00:00,2023-01-08T04:59:59Z,265.374,01/08/2023,25.07,Jan,4,False,8,True,0.025070000000000002,2023-01-08,265.374,0.0,0.0,13.5,0.0
173,347,account_b,2023-01-08 05:00:00,2023-01-08T05:59:59Z,265.65,01/08/2023,26.33,Jan,5,False,8,True,0.02633,2023-01-08,265.65,0.0,0.0,13.5,0.0
174,349,account_b,2023-01-08 06:00:00,2023-01-08T06:59:59Z,272.964,01/08/2023,27.19,Jan,6,False,8,True,0.027190000000000002,2023-01-08,272.964,0.0,0.0,13.5,0.0
175,351,account_b,2023-01-08 07:00:00,2023-01-08T07:59:59Z,285.798,01/08/2023,29.99,Jan,7,False,8,True,0.02999,2023-01-08,275.798,10.0,0.0,13.5,0.0
176,353,account_b,2023-01-08 08:00:00,2023-01-08T08:59:59Z,220.455,01/08/2023,27.92,Jan,8,False,8,True,0.02792,2023-01-08,220.455,0.0,0.0,3.5,0.0
177,355,account_b,2023-01-08 09:00:00,2023-01-08T09:59:59Z,196.374,01/08/2023,23.72,Jan,9,False,8,True,0.023719999999999998,2023-01-08,196.374,0.0,0.0,3.5,0.0
178,357,account_b,2023-01-08 10:00:00,2023-01-08T10:59:59Z,198.306,01/08/2023,22.26,Jan,10,False,8,True,0.022260000000000002,2023-01-08,198.306,0.0,0.0,3.5,0.0
179,359,account_b,2023-01-08 11:00:00,2023-01-08T11:59:59Z,198.306,01/08/2023,21.94,Jan,11,False,8,True,0.02194,2023-01-08,198.306,0.0,0.0,3.5,0.0
180,361,account_b,2023-01-08 12:00:00,2023-01-08T12:59:59Z,184.161,01/08/2023,21.0,Jan,12,False,8,True,0.021,2023-01-08,184.161,0.0,0.0,3.5,0.0
181,363,account_b,2023-01-08 13:00:00,2023-01-08T13:59:59Z,168.291,01/08/2023,20.53,Jan,13,False,8,True,0.02053,2023-01-08,168.291,0.0,0.0,3.5,0.0
182,365,account_b,2023-01-08 14:00:00,2023-01-08T14:59:59Z,171.051,01/08/2023,20.07,Jan,14,False,8,True,0.02007,2023-01-08,176.051,0.0,5.0,3.5,1.0
183,367,account_b,2023-01-08 15:00:00,2023-01-08T15:59:59Z,166.428,01/08/2023,19.4,Jan,15,False,8,True,0.019399999999999997,2023-01-08,171.428,0.0,5.0,8.5,1.0
184,369,account_b,2023-01-08 16:00:00,2023-01-08T16:59:59Z,178.71,01/08/2023,20.82,Jan,16,False,8,True,0.02082,2023-01-08,178.71,0.0,0.0,13.5,0.0
185,371,account_b,2023-01-08 17:00:00,2023-01-08T17:59:59Z,194.304,01/08/2023,66.09,Jan,17,False,8,True,0.06609000000000001,2023-01-08,180.804,13.5,0.0,13.5,0.0
186,373,account_b,2023-01-08 18:00:00,2023-01-08T18:59:59Z,223.422,01/08/2023,37.88,Jan,18,False,8,True,0.037880000000000004,2023-01-08,223.422,0.0,0.0,0.0,0.0
187,375,account_b,2023-01-08 19:00:00,2023-01-08T19:59:59Z,232.737,01/08/2023,26.94,Jan,19,False,8,True,0.026940000000000002,2023-01-08,232.737,0.0,0.0,0.0,0.0
188,377,account_b,2023-01-08 20:00:00,2023-01-08T20:59:59Z,243.777,01/08/2023,22.35,Jan,20,False,8,True,0.022350000000000002,2023-01-08,243.777,0.0,0.0,0.0,0.0
189,379,account_b,2023-01-08 21:00:00,2023-01-08T21:59:59Z,248.469,01/08/2023,22.04,Jan,21,False,8,True,0.02204,2023-01-08,248.469,0.0,0.0,0.0,0.0
190,381,account_b,2023-01-08 22:00:00,2023-01-08T22:59:59Z,267.582,01/08/2023,21.69,Jan,22,False,8,True,0.02169,2023-01-08,267.582,0.0,0.0,0.0,0.0
191,383,account_b,2023-01-08 23:00:00,2023-01-08T23:59:59Z,261.096,01/08/2023,21.27,Jan,23,False,8,True,0.02127,2023-01-08,261.096,0.0,0.0,0.0,0.0
192,385,account_b,2023-01-09 00:00:00,2023-01-09T00:59:59Z,136.689,01/09/2023,16.31,Jan,0,False,9,False,0.016309999999999998,2023-01-09,141.689,0.0,5.0,0.0,1.0
193,387,account_b,2023-01-09 01:00:00,2023-01-09T01:59:59Z,124.338,01/09/2023,15.24,Jan,1,False,9,False,0.01524,2023-01-09,129.338,0.0,5.0,5.0,1.0
194,389,account_b,2023-01-09 02:00:00,2023-01-09T02:59:59Z,133.17,01/09/2023,16.66,Jan,2,False,9,False,0.01666,2023-01-09,136.67,0.0,3.5,10.0,1.0
195,391,account_b,2023-01-09 03:00:00,2023-01-09T03:59:59Z,145.728,01/09/2023,17.86,Jan,3,False,9,False,0.01786,2023-01-09,145.728,0.0,0.0,13.5,0.0
196,393,account_b,2023-01-09 04:00:00,2023-01-09T04:59:59Z,157.596,01/09/2023,19.22,Jan,4,False,9,False,0.019219999999999998,2023-01-09,157.596,0.0,0.0,13.5,0.0
197,395,account_b,2023-01-09 05:00:00,2023-01-09T05:59:59Z,155.664,01/09/2023,21.89,Jan,5,False,9,False,0.02189,2023-01-09,155.664,0.0,0.0,13.5,0.0
198,397,account_b,2023-01-09 06:00:00,2023-01-09T06:59:59Z,154.974,01/09/2023,26.85,Jan,6,False,9,False,0.026850000000000002,2023-01-09,154.974,0.0,0.0,13.5,0.0
199,399,account_b,2023-01-09 07:00:00,2023-01-09T07:59:59Z,163.806,01/09/2023,29.19,Jan,7,False,9,False,0.02919,2023-01-09,153.806,10.0,0.0,13.5,0.0
200,401,account_b,2023-01-09 08:00:00,2023-01-09T08:59:59Z,147.867,01/09/2023,23.87,Jan,8,False,9,False,0.023870000000000002,2023-01-09,147.867,0.0,0.0,3.5,0.0
201,403,account_b,2023-01-09 09:00:00,2023-01-09T09:59:59Z,149.109,01/09/2023,20.19,Jan,9,False,9,False,0.02019,2023-01-09,149.109,0.0,0.0,3.5,0.0
202,405,account_b,2023-01-09 10:00:00,2023-01-09T10:59:59Z,148.074,01/09/2023,19.3,Jan,10,False,9,False,0.0193,2023-01-09,153.074,0.0,5.0,3.5,1.0
203,407,account_b,2023-01-09 11:00:00,2023-01-09T11:59:59Z,139.863,01/09/2023,19.42,Jan,11,False,9,False,0.019420000000000003,2023-01-09,144.863,0.0,5.0,8.5,1.0
204,409,account_b,2023-01-09 12:00:00,2023-01-09T12:59:59Z,128.547,01/09/2023,19.91,Jan,12,False,9,False,0.01991,2023-01-09,128.547,0.0,0.0,13.5,0.0
205,411,account_b,2023-01-09 13:00:00,2023-01-09T13:59:59Z,158.493,01/09/2023,20.28,Jan,13,False,9,False,0.02028,2023-01-09,158.493,0.0,0.0,13.5,0.0
206,413,account_b,2023-01-09 14:00:00,2023-01-09T14:59:59Z,208.104,01/09/2023,20.76,Jan,14,False,9,False,0.02076,2023-01-09,208.104,0.0,0.0,13.5,0.0
207,415,account_b,2023-01-09 15:00:00,2023-01-09T15:59:59Z,214.866,01/09/2023,21.72,Jan,15,False,9,False,0.02172,2023-01-09,214.866,0.0,0.0,13.5,0.0
208,417,account_b,2023-01-09 16:00:00,2023-01-09T16:59:59Z,180.78,01/09/2023,25.26,Jan,16,False,9,False,0.02526,2023-01-09,180.78,0.0,0.0,13.5,0.0
209,419,account_b,2023-01-09 17:00:00,2023-01-09T17:59:59Z,180.849,01/09/2023,71.07,Jan,17,False,9,False,0.07107,2023-01-09,167.349,13.5,0.0,13.5,0.0
210,421,account_b,2023-01-09 18:00:00,2023-01-09T18:59:59Z,143.52,01/09/2023,48.24,Jan,18,False,9,False,0.048240000000000005,2023-01-09,143.52,0.0,0.0,0.0,0.0
211,423,account_b,2023-01-09 19:00:00,2023-01-09T19:59:59Z,71.415,01/09/2023,33.4,Jan,19,False,9,False,0.0334,2023-01-09,71.415,0.0,0.0,0.0,0.0
212,425,account_b,2023-01-09 20:00:00,2023-01-09T20:59:59Z,74.934,01/09/2023,30.23,Jan,20,False,9,False,0.03023,2023-01-09,74.934,0.0,0.0,0.0,0.0
213,427,account_b,2023-01-09 21:00:00,2023-01-09T21:59:59Z,74.382,01/09/2023,27.82,Jan,21,False,9,False,0.02782,2023-01-09,74.382,0.0,0.0,0.0,0.0
214,429,account_b,2023-01-09 22:00:00,2023-01-09T22:59:59Z,72.657,01/09/2023,23.08,Jan,22,False,9,False,0.02308,2023-01-09,72.657,0.0,0.0,0.0,0.0
215,431,account_b,2023-01-09 23:00:00,2023-01-09T23:59:59Z,79.074,01/09/2023,22.49,Jan,23,False,9,False,0.02249,2023-01-09,79.074,0.0,0.0,0.0,0.0
216,433,account_b,2023-01-10 00:00:00,2023-01-10T00:59:59Z,81.627,01/10/2023,18.98,Jan,0,False,10,False,0.01898,2023-01-10,81.627,0.0,0.0,0.0,0.0
217,435,account_b,2023-01-10 01:00:00,2023-01-10T01:59:59Z,118.197,01/10/2023,15.37,Jan,1,False,10,False,0.01537,2023-01-10,118.197,0.0,0.0,0.0,0.0
218,437,account_b,2023-01-10 02:00:00,2023-01-10T02:59:59Z,114.816,01/10/2023,13.07,Jan,2,False,10,False,0.01307,2023-01-10,119.816,0.0,5.0,0.0,1.0
219,439,account_b,2023-01-10 03:00:00,2023-01-10T03:59:59Z,116.058,01/10/2023,12.35,Jan,3,False,10,False,0.01235,2023-01-10,121.058,0.0,5.0,5.0,1.0
220,441,account_b,2023-01-10 04:00:00,2023-01-10T04:59:59Z,197.754,01/10/2023,14.02,Jan,4,False,10,False,0.01402,2023-01-10,201.254,0.0,3.5,10.0,1.0
221,443,account_b,2023-01-10 05:00:00,2023-01-10T05:59:59Z,303.048,01/10/2023,17.38,Jan,5,False,10,False,0.01738,2023-01-10,303.048,0.0,0.0,13.5,0.0
222,445,account_b,2023-01-10 06:00:00,2023-01-10T06:59:59Z,273.861,01/10/2023,28.93,Jan,6,False,10,False,0.02893,2023-01-10,273.861,0.0,0.0,13.5,0.0
223,447,account_b,2023-01-10 07:00:00,2023-01-10T07:59:59Z,266.409,01/10/2023,29.29,Jan,7,False,10,False,0.02929,2023-01-10,252.909,13.5,0.0,13.5,0.0
224,449,account_b,2023-01-10 08:00:00,2023-01-10T08:59:59Z,237.981,01/10/2023,23.96,Jan,8,False,10,False,0.023960000000000002,2023-01-10,237.981,0.0,0.0,0.0,0.0
225,451,account_b,2023-01-10 09:00:00,2023-01-10T09:59:59Z,213.486,01/10/2023,20.61,Jan,9,False,10,False,0.02061,2023-01-10,213.486,0.0,0.0,0.0,0.0
226,453,account_b,2023-01-10 10:00:00,2023-01-10T10:59:59Z,209.967,01/10/2023,19.65,Jan,10,False,10,False,0.019649999999999997,2023-01-10,214.967,0.0,5.0,0.0,1.0
227,455,account_b,2023-01-10 11:00:00,2023-01-10T11:59:59Z,205.62,01/10/2023,19.62,Jan,11,False,10,False,0.019620000000000002,2023-01-10,210.62,0.0,5.0,5.0,1.0
228,457,account_b,2023-01-10 12:00:00,2023-01-10T12:59:59Z,188.508,01/10/2023,19.88,Jan,12,False,10,False,0.01988,2023-01-10,187.008,1.5,0.0,10.0,0.0
229,459,account_b,2023-01-10 13:00:00,2023-01-10T13:59:59Z,181.056,01/10/2023,19.24,Jan,13,False,10,False,0.01924,2023-01-10,186.056,0.0,5.0,8.5,1.0
230,461,account_b,2023-01-10 14:00:00,2023-01-10T14:59:59Z,168.981,01/10/2023,21.44,Jan,14,False,10,False,0.02144,2023-01-10,168.981,0.0,0.0,13.5,0.0
231,463,account_b,2023-01-10 15:00:00,2023-01-10T15:59:59Z,158.631,01/10/2023,22.42,Jan,15,False,10,False,0.022420000000000002,2023-01-10,158.631,0.0,0.0,13.5,0.0
232,465,account_b,2023-01-10 16:00:00,2023-01-10T16:59:59Z,153.111,01/10/2023,26.04,Jan,16,False,10,False,0.02604,2023-01-10,153.111,0.0,0.0,13.5,0.0
233,467,account_b,2023-01-10 17:00:00,2023-01-10T17:59:59Z,139.863,01/10/2023,54.99,Jan,17,False,10,False,0.054990000000000004,2023-01-10,126.363,13.5,0.0,13.5,0.0
234,469,account_b,2023-01-10 18:00:00,2023-01-10T18:59:59Z,118.059,01/10/2023,33.61,Jan,18,False,10,False,0.03361,2023-01-10,118.059,0.0,0.0,0.0,0.0
235,471,account_b,2023-01-10 19:00:00,2023-01-10T19:59:59Z,90.252,01/10/2023,22.47,Jan,19,False,10,False,0.02247,2023-01-10,90.252,0.0,0.0,0.0,0.0
236,473,account_b,2023-01-10 20:00:00,2023-01-10T20:59:59Z,89.217,01/10/2023,20.28,Jan,20,False,10,False,0.02028,2023-01-10,89.217,0.0,0.0,0.0,0.0
237,475,account_b,2023-01-10 21:00:00,2023-01-10T21:59:59Z,73.692,01/10/2023,17.95,Jan,21,False,10,False,0.01795,2023-01-10,78.692,0.0,5.0,0.0,1.0
238,477,account_b,2023-01-10 22:00:00,2023-01-10T22:59:59Z,66.102,01/10/2023,20.05,Jan,22,False,10,False,0.020050000000000002,2023-01-10,64.602,1.5,0.0,5.0,0.0
239,479,account_b,2023-01-10 23:00:00,2023-01-10T23:59:59Z,68.31,01/10/2023,16.33,Jan,23,False,10,False,0.016329999999999997,2023-01-10,68.31,0.0,0.0,3.5,0.0
240,481,account_b,2023-01-11 00:00:00,2023-01-11T00:59:59Z,71.208,01/11/2023,10.69,Jan,0,False,11,False,0.01069,2023-01-11,71.208,0.0,0.0,3.5,0.0
241,483,account_b,2023-01-11 01:00:00,2023-01-11T01:59:59Z,87.63,01/11/2023,8.09,Jan,1,False,11,False,0.00809,2023-01-11,87.63,0.0,0.0,3.5,0.0
242,485,account_b,2023-01-11 02:00:00,2023-01-11T02:59:59Z,96.324,01/11/2023,7.79,Jan,2,False,11,False,0.00779,2023-01-11,101.324,0.0,5.0,3.5,1.0
243,487,account_b,2023-01-11 03:00:00,2023-01-11T03:59:59Z,96.255,01/11/2023,7.77,Jan,3,False,11,False,0.00777,2023-01-11,101.255,0.0,5.0,8.5,1.0
244,489,account_b,2023-01-11 04:00:00,2023-01-11T04:59:59Z,150.213,01/11/2023,10.53,Jan,4,False,11,False,0.01053,2023-01-11,150.213,0.0,0.0,13.5,0.0
245,491,account_b,2023-01-11 05:00:00,2023-01-11T05:59:59Z,223.422,01/11/2023,14.32,Jan,5,False,11,False,0.014320000000000001,2023-01-11,223.422,0.0,0.0,13.5,0.0
246,493,account_b,2023-01-11 06:00:00,2023-01-11T06:59:59Z,202.446,01/11/2023,28.55,Jan,6,False,11,False,0.02855,2023-01-11,188.946,13.5,0.0,13.5,0.0
247,495,account_b,2023-01-11 07:00:00,2023-01-11T07:59:59Z,205.068,01/11/2023,28.26,Jan,7,False,11,False,0.02826,2023-01-11,205.068,0.0,0.0,0.0,0.0
248,497,account_b,2023-01-11 08:00:00,2023-01-11T08:59:59Z,204.309,01/11/2023,21.52,Jan,8,False,11,False,0.02152,2023-01-11,204.309,0.0,0.0,0.0,0.0
249,499,account_b,2023-01-11 09:00:00,2023-01-11T09:59:59Z,177.123,01/11/2023,18.67,Jan,9,False,11,False,0.018670000000000003,2023-01-11,182.123,0.0,5.0,0.0,1.0
250,501,account_b,2023-01-11 10:00:00,2023-01-11T10:59:59Z,186.438,01/11/2023,19.74,Jan,10,False,11,False,0.019739999999999997,2023-01-11,191.438,0.0,5.0,5.0,1.0
251,503,account_b,2023-01-11 11:00:00,2023-01-11T11:59:59Z,181.056,01/11/2023,20.78,Jan,11,False,11,False,0.02078,2023-01-11,184.556,0.0,3.5,10.0,1.0
252,505,account_b,2023-01-11 12:00:00,2023-01-11T12:59:59Z,175.536,01/11/2023,21.1,Jan,12,False,11,False,0.0211,2023-01-11,175.536,0.0,0.0,13.5,0.0
253,507,account_b,2023-01-11 13:00:00,2023-01-11T13:59:59Z,174.432,01/11/2023,22.28,Jan,13,False,11,False,0.02228,2023-01-11,174.432,0.0,0.0,13.5,0.0
254,509,account_b,2023-01-11 14:00:00,2023-01-11T14:59:59Z,160.977,01/11/2023,22.75,Jan,14,False,11,False,0.02275,2023-01-11,160.977,0.0,0.0,13.5,0.0
255,511,account_b,2023-01-11 15:00:00,2023-01-11T15:59:59Z,158.562,01/11/2023,22.88,Jan,15,False,11,False,0.022879999999999998,2023-01-11,158.562,0.0,0.0,13.5,0.0
256,513,account_b,2023-01-11 16:00:00,2023-01-11T16:59:59Z,146.556,01/11/2023,26.25,Jan,16,False,11,False,0.02625,2023-01-11,146.556,0.0,0.0,13.5,0.0
257,515,account_b,2023-01-11 17:00:00,2023-01-11T17:59:59Z,115.782,01/11/2023,48.57,Jan,17,False,11,False,0.04857,2023-01-11,102.282,13.5,0.0,13.5,0.0
258,517,account_b,2023-01-11 18:00:00,2023-01-11T18:59:59Z,96.186,01/11/2023,37.12,Jan,18,False,11,False,0.03712,2023-01-11,96.186,0.0,0.0,0.0,0.0
259,519,account_b,2023-01-11 19:00:00,2023-01-11T19:59:59Z,67.896,01/11/2023,25.05,Jan,19,False,11,False,0.02505,2023-01-11,67.896,0.0,0.0,0.0,0.0
260,521,account_b,2023-01-11 20:00:00,2023-01-11T20:59:59Z,65.964,01/11/2023,21.04,Jan,20,False,11,False,0.02104,2023-01-11,65.964,0.0,0.0,0.0,0.0
261,523,account_b,2023-01-11 21:00:00,2023-01-11T21:59:59Z,68.655,01/11/2023,19.76,Jan,21,False,11,False,0.019760000000000003,2023-01-11,68.655,0.0,0.0,0.0,0.0
262,525,account_b,2023-01-11 22:00:00,2023-01-11T22:59:59Z,67.896,01/11/2023,18.39,Jan,22,False,11,False,0.01839,2023-01-11,67.896,0.0,0.0,0.0,0.0
263,527,account_b,2023-01-11 23:00:00,2023-01-11T23:59:59Z,66.93,01/11/2023,15.62,Jan,23,False,11,False,0.015619999999999998,2023-01-11,66.93,0.0,0.0,0.0,0.0
264,529,account_b,2023-01-12 00:00:00,2023-01-12T00:59:59Z,66.447,01/12/2023,12.69,Jan,0,False,12,False,0.01269,2023-01-12,66.447,0.0,0.0,0.0,0.0
265,531,account_b,2023-01-12 01:00:00,2023-01-12T01:59:59Z,84.801,01/12/2023,9.97,Jan,1,False,12,False,0.009970000000000001,2023-01-12,89.801,0.0,5.0,0.0,1.0
266,533,account_b,2023-01-12 02:00:00,2023-01-12T02:59:59Z,88.803,01/12/2023,10.57,Jan,2,False,12,False,0.01057,2023-01-12,93.803,0.0,5.0,5.0,1.0
267,535,account_b,2023-01-12 03:00:00,2023-01-12T03:59:59Z,101.361,01/12/2023,11.97,Jan,3,False,12,False,0.011970000000000001,2023-01-12,104.861,0.0,3.5,10.0,1.0
268,537,account_b,2023-01-12 04:00:00,2023-01-12T04:59:59Z,158.769,01/12/2023,13.35,Jan,4,False,12,False,0.013349999999999999,2023-01-12,158.769,0.0,0.0,13.5,0.0
269,539,account_b,2023-01-12 05:00:00,2023-01-12T05:59:59Z,229.011,01/12/2023,17.97,Jan,5,False,12,False,0.01797,2023-01-12,229.011,0.0,0.0,13.5,0.0
270,541,account_b,2023-01-12 06:00:00,2023-01-12T06:59:59Z,240.12,01/12/2023,31.57,Jan,6,False,12,False,0.03157,2023-01-12,226.62,13.5,0.0,13.5,0.0
271,543,account_b,2023-01-12 07:00:00,2023-01-12T07:59:59Z,237.084,01/12/2023,27.31,Jan,7,False,12,False,0.027309999999999997,2023-01-12,237.084,0.0,0.0,0.0,0.0
272,545,account_b,2023-01-12 08:00:00,2023-01-12T08:59:59Z,226.251,01/12/2023,21.06,Jan,8,False,12,False,0.02106,2023-01-12,226.251,0.0,0.0,0.0,0.0
273,547,account_b,2023-01-12 09:00:00,2023-01-12T09:59:59Z,199.824,01/12/2023,18.14,Jan,9,False,12,False,0.01814,2023-01-12,204.824,0.0,5.0,0.0,1.0
274,549,account_b,2023-01-12 10:00:00,2023-01-12T10:59:59Z,204.999,01/12/2023,18.4,Jan,10,False,12,False,0.0184,2023-01-12,209.999,0.0,5.0,5.0,1.0
275,551,account_b,2023-01-12 11:00:00,2023-01-12T11:59:59Z,200.238,01/12/2023,19.75,Jan,11,False,12,False,0.01975,2023-01-12,203.738,0.0,3.5,10.0,1.0
276,553,account_b,2023-01-12 12:00:00,2023-01-12T12:59:59Z,198.582,01/12/2023,21.23,Jan,12,False,12,False,0.02123,2023-01-12,198.582,0.0,0.0,13.5,0.0
277,555,account_b,2023-01-12 13:00:00,2023-01-12T13:59:59Z,191.958,01/12/2023,22.1,Jan,13,False,12,False,0.0221,2023-01-12,191.958,0.0,0.0,13.5,0.0
278,557,account_b,2023-01-12 14:00:00,2023-01-12T14:59:59Z,206.172,01/12/2023,23.71,Jan,14,False,12,False,0.023710000000000002,2023-01-12,206.172,0.0,0.0,13.5,0.0
279,559,account_b,2023-01-12 15:00:00,2023-01-12T15:59:59Z,195.201,01/12/2023,23.81,Jan,15,False,12,False,0.023809999999999998,2023-01-12,195.201,0.0,0.0,13.5,0.0
280,561,account_b,2023-01-12 16:00:00,2023-01-12T16:59:59Z,200.928,01/12/2023,23.95,Jan,16,False,12,False,0.02395,2023-01-12,200.928,0.0,0.0,13.5,0.0
281,563,account_b,2023-01-12 17:00:00,2023-01-12T17:59:59Z,193.269,01/12/2023,44.97,Jan,17,False,12,False,0.044969999999999996,2023-01-12,193.269,0.0,0.0,13.5,0.0
282,565,account_b,2023-01-12 18:00:00,2023-01-12T18:59:59Z,185.472,01/12/2023,49.68,Jan,18,False,12,False,0.04968,2023-01-12,171.972,13.5,0.0,13.5,0.0
283,567,account_b,2023-01-12 19:00:00,2023-01-12T19:59:59Z,112.194,01/12/2023,41.77,Jan,19,False,12,False,0.04177,2023-01-12,112.194,0.0,0.0,0.0,0.0
284,569,account_b,2023-01-12 20:00:00,2023-01-12T20:59:59Z,108.399,01/12/2023,37.06,Jan,20,False,12,False,0.03706,2023-01-12,108.399,0.0,0.0,0.0,0.0
285,571,account_b,2023-01-12 21:00:00,2023-01-12T21:59:59Z,126.477,01/12/2023,36.41,Jan,21,False,12,False,0.03641,2023-01-12,126.477,0.0,0.0,0.0,0.0
286,573,account_b,2023-01-12 22:00:00,2023-01-12T22:59:59Z,135.585,01/12/2023,35.05,Jan,22,False,12,False,0.03505,2023-01-12,135.585,0.0,0.0,0.0,0.0
287,575,account_b,2023-01-12 23:00:00,2023-01-12T23:59:59Z,131.031,01/12/2023,30.09,Jan,23,False,12,False,0.03009,2023-01-12,131.031,0.0,0.0,0.0,0.0
